
--- INICIO MONITOREO V27.2 PEQUEÑO 2026-05-14 08:08:15.183153 ---
08:10:51 | Sys:99.65G | Proc:0.89G | GPU:0, 24, 8 | 1, 26, 8 | 2, 62, 3580 | 3, 63, 7384 | 4, 66, 7670 | 5, 60, 7216 | 6, 64, 7576 | 7, 64, 7232 |
08:11:06 | Sys:99.62G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 63, 3580 | 3, 65, 7384 | 4, 66, 7670 | 5, 62, 7216 | 6, 67, 7576 | 7, 65, 7232 |
08:11:22 | Sys:99.77G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 66, 3580 | 3, 68, 7384 | 4, 69, 7670 | 5, 64, 7216 | 6, 69, 7576 | 7, 68, 7232 |
08:11:38 | Sys:99.96G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 67, 3580 | 3, 69, 7384 | 4, 71, 7670 | 5, 65, 7216 | 6, 71, 7576 | 7, 68, 7232 |
08:11:53 | Sys:99.92G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 67, 3580 | 3, 69, 7384 | 4, 71, 7670 | 5, 64, 7216 | 6, 70, 7576 | 7, 68, 7232 |
08:12:08 | Sys:99.93G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 72, 3580 | 3, 72, 7384 | 4, 74, 7670 | 5, 67, 7216 | 6, 72, 7576 | 7, 72, 7232 |
08:12:24 | Sys:99.86G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 71, 3580 | 3, 72, 7384 | 4, 74, 7670 | 5, 67, 7216 | 6, 74, 7580 | 7, 71, 7234 |
08:12:40 | Sys:99.89G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 73, 3580 | 3, 72, 7384 | 4, 76, 7670 | 5, 67, 7216 | 6, 75, 7580 | 7, 72, 7234 |
08:12:55 | Sys:99.85G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 72, 3580 | 3, 73, 7384 | 4, 76, 7670 | 5, 68, 7216 | 6, 75, 7580 | 7, 73, 7234 |
08:13:11 | Sys:100.13G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 74, 3582 | 3, 74, 7384 | 4, 77, 7670 | 5, 67, 7220 | 6, 77, 7580 | 7, 74, 7234 |
08:13:26 | Sys:100.03G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 73, 3582 | 3, 73, 7384 | 4, 76, 7670 | 5, 67, 7220 | 6, 75, 7580 | 7, 72, 7234 |
08:13:42 | Sys:100.30G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 74, 3582 | 3, 75, 7384 | 4, 78, 7670 | 5, 68, 7222 | 6, 75, 7580 | 7, 72, 7234 |
08:13:57 | Sys:100.27G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 74, 3582 | 3, 74, 7384 | 4, 76, 7670 | 5, 68, 7222 | 6, 76, 7580 | 7, 74, 7234 |
08:14:13 | Sys:100.17G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 73, 3582 | 3, 73, 7384 | 4, 76, 7670 | 5, 67, 7222 | 6, 75, 7580 | 7, 72, 7234 |
08:14:28 | Sys:100.49G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 74, 3582 | 3, 73, 7384 | 4, 76, 7670 | 5, 66, 7222 | 6, 75, 7580 | 7, 72, 7234 |
08:14:44 | Sys:100.52G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 73, 3582 | 3, 72, 7386 | 4, 77, 7670 | 5, 66, 7222 | 6, 75, 7580 | 7, 72, 7234 |
08:14:59 | Sys:100.84G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 74, 3582 | 3, 74, 7386 | 4, 77, 7670 | 5, 67, 7222 | 6, 77, 7580 | 7, 74, 7234 |
08:15:15 | Sys:100.84G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 73, 3582 | 3, 73, 7386 | 4, 77, 7670 | 5, 66, 7222 | 6, 77, 7580 | 7, 72, 7234 |
08:15:30 | Sys:100.88G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 74, 3582 | 3, 73, 7386 | 4, 78, 7670 | 5, 68, 7222 | 6, 78, 7580 | 7, 75, 7234 |
08:15:46 | Sys:100.87G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 74, 3584 | 3, 73, 7386 | 4, 78, 7670 | 5, 68, 7222 | 6, 77, 7580 | 7, 74, 7236 |
08:16:02 | Sys:100.88G | Proc:0.89G | GPU:0, 24, 8 | 1, 26, 8 | 2, 74, 3584 | 3, 73, 7386 | 4, 78, 7670 | 5, 67, 7222 | 6, 77, 7580 | 7, 74, 7236 |
08:16:17 | Sys:100.71G | Proc:0.89G | GPU:0, 25, 8 | 1, 26, 8 | 2, 74, 3584 | 3, 73, 7386 | 4, 78, 7670 | 5, 67, 7222 | 6, 77, 7580 | 7, 74, 7236 |
08:16:33 | Sys:100.91G | Proc:0.89G | GPU:0, 24, 8 | 1, 26, 8 | 2, 74, 3584 | 3, 74, 7386 | 4, 78, 7670 | 5, 68, 7222 | 6, 77, 7580 | 7, 74, 7236 |
08:16:48 | Sys:100.74G | Proc:0.89G | GPU:0, 24, 8 | 1, 26, 8 | 2, 73, 3584 | 3, 73, 7386 | 4, 78, 7670 | 5, 67, 7222 | 6, 77, 7580 | 7, 74, 7236 |
08:17:04 | Sys:100.65G | Proc:0.89G | GPU:0, 24, 8 | 1, 26, 8 | 2, 75, 3584 | 3, 73, 7386 | 4, 79, 7670 | 5, 68, 7368 | 6, 78, 7580 | 7, 75, 7238 |
08:17:19 | Sys:100.64G | Proc:0.89G | GPU:0, 24, 8 | 1, 26, 8 | 2, 74, 3584 | 3, 73, 7386 | 4, 78, 7670 | 5, 67, 7368 | 6, 77, 7580 | 7, 73, 7238 |
08:17:35 | Sys:100.71G | Proc:0.89G | GPU:0, 24, 8 | 1, 26, 8 | 2, 74, 3584 | 3, 74, 7386 | 4, 78, 7670 | 5, 67, 7368 | 6, 77, 7580 | 7, 73, 7238 |
08:17:50 | Sys:100.79G | Proc:0.89G | GPU:0, 24, 8 | 1, 26, 8 | 2, 74, 3584 | 3, 74, 7386 | 4, 78, 7670 | 5, 68, 7368 | 6, 78, 7580 | 7, 75, 7238 |
08:18:06 | Sys:100.91G | Proc:0.89G | GPU:0, 24, 8 | 1, 26, 8 | 2, 72, 3586 | 3, 72, 7386 | 4, 77, 7670 | 5, 66, 7368 | 6, 76, 7580 | 7, 72, 7238 |
08:18:21 | Sys:100.66G | Proc:0.89G | GPU:0, 24, 8 | 1, 26, 8 | 2, 75, 3586 | 3, 74, 7386 | 4, 79, 7670 | 5, 68, 7368 | 6, 78, 7580 | 7, 75, 7238 |
08:18:37 | Sys:100.83G | Proc:0.89G | GPU:0, 24, 8 | 1, 26, 8 | 2, 74, 3586 | 3, 73, 7386 | 4, 77, 7674 | 5, 66, 7368 | 6, 78, 7580 | 7, 73, 7238 |
08:18:52 | Sys:100.60G | Proc:0.89G | GPU:0, 24, 8 | 1, 26, 8 | 2, 75, 3586 | 3, 73, 7386 | 4, 78, 7674 | 5, 68, 7368 | 6, 78, 7580 | 7, 74, 7238 |
08:19:08 | Sys:100.71G | Proc:0.89G | GPU:0, 24, 8 | 1, 26, 8 | 2, 73, 3586 | 3, 73, 7386 | 4, 78, 7674 | 5, 67, 7368 | 6, 77, 7580 | 7, 74, 7238 |
08:19:23 | Sys:100.65G | Proc:0.89G | GPU:0, 24, 8 | 1, 26, 8 | 2, 74, 3586 | 3, 73, 7386 | 4, 78, 7674 | 5, 66, 7368 | 6, 77, 7580 | 7, 73, 7238 |
08:19:39 | Sys:100.71G | Proc:0.89G | GPU:0, 24, 8 | 1, 26, 8 | 2, 74, 3586 | 3, 73, 7386 | 4, 78, 7674 | 5, 67, 7368 | 6, 77, 7580 | 7, 74, 7238 |
08:19:55 | Sys:100.77G | Proc:0.89G | GPU:0, 24, 8 | 1, 26, 8 | 2, 76, 3586 | 3, 73, 7386 | 4, 79, 7674 | 5, 69, 7368 | 6, 78, 7580 | 7, 74, 7238 |
08:20:11 | Sys:100.94G | Proc:0.89G | GPU:0, 23, 8 | 1, 26, 8 | 2, 74, 3586 | 3, 72, 7386 | 4, 78, 7674 | 5, 67, 7368 | 6, 77, 7580 | 7, 74, 7238 |
08:20:26 | Sys:100.81G | Proc:0.89G | GPU:0, 23, 8 | 1, 26, 8 | 2, 73, 3586 | 3, 73, 7386 | 4, 78, 7674 | 5, 67, 7368 | 6, 77, 7580 | 7, 72, 7238 |
08:20:42 | Sys:100.86G | Proc:0.89G | GPU:0, 23, 8 | 1, 26, 8 | 2, 74, 3586 | 3, 73, 7386 | 4, 78, 7674 | 5, 67, 7368 | 6, 79, 7580 | 7, 74, 7238 |
08:20:57 | Sys:100.83G | Proc:0.89G | GPU:0, 23, 8 | 1, 26, 8 | 2, 74, 3586 | 3, 73, 7386 | 4, 78, 7674 | 5, 67, 7368 | 6, 77, 7580 | 7, 73, 7238 |
08:21:13 | Sys:100.49G | Proc:0.89G | GPU:0, 23, 8 | 1, 25, 8 | 2, 74, 3586 | 3, 72, 7386 | 4, 79, 7674 | 5, 67, 7736 | 6, 78, 7580 | 7, 73, 7238 |
08:21:29 | Sys:100.66G | Proc:0.89G | GPU:0, 23, 8 | 1, 25, 8 | 2, 73, 3586 | 3, 73, 7386 | 4, 77, 7674 | 5, 66, 7736 | 6, 76, 7580 | 7, 72, 7238 |
08:21:44 | Sys:100.80G | Proc:0.89G | GPU:0, 23, 8 | 1, 25, 8 | 2, 73, 3586 | 3, 72, 7386 | 4, 77, 7674 | 5, 66, 7736 | 6, 77, 7580 | 7, 74, 7238 |
08:22:00 | Sys:100.66G | Proc:0.89G | GPU:0, 23, 8 | 1, 25, 8 | 2, 73, 3586 | 3, 72, 7386 | 4, 77, 7674 | 5, 66, 7736 | 6, 76, 7580 | 7, 73, 7238 |
08:22:15 | Sys:100.76G | Proc:0.89G | GPU:0, 23, 8 | 1, 25, 8 | 2, 73, 3586 | 3, 71, 7386 | 4, 78, 7674 | 5, 66, 7736 | 6, 76, 7580 | 7, 74, 7238 |
08:22:31 | Sys:100.85G | Proc:0.89G | GPU:0, 23, 8 | 1, 25, 8 | 2, 73, 3586 | 3, 72, 7386 | 4, 77, 7674 | 5, 66, 7736 | 6, 77, 7580 | 7, 73, 7238 |
08:22:46 | Sys:100.86G | Proc:0.89G | GPU:0, 23, 8 | 1, 25, 8 | 2, 74, 3586 | 3, 73, 7386 | 4, 77, 7674 | 5, 66, 7736 | 6, 77, 7580 | 7, 74, 7238 |
08:23:02 | Sys:100.76G | Proc:0.89G | GPU:0, 23, 8 | 1, 25, 8 | 2, 73, 3586 | 3, 72, 7386 | 4, 77, 7674 | 5, 66, 7736 | 6, 76, 7580 | 7, 73, 7238 |
08:23:18 | Sys:100.84G | Proc:0.89G | GPU:0, 23, 8 | 1, 25, 8 | 2, 75, 3586 | 3, 71, 7386 | 4, 78, 7674 | 5, 67, 7736 | 6, 77, 7580 | 7, 73, 7238 |
08:23:33 | Sys:101.00G | Proc:0.89G | GPU:0, 23, 8 | 1, 25, 8 | 2, 73, 3586 | 3, 72, 7386 | 4, 77, 7674 | 5, 66, 7736 | 6, 76, 7580 | 7, 74, 7238 |
08:23:49 | Sys:100.93G | Proc:0.89G | GPU:0, 23, 8 | 1, 25, 8 | 2, 72, 3586 | 3, 72, 7386 | 4, 77, 7674 | 5, 65, 7736 | 6, 76, 7580 | 7, 72, 7238 |
08:24:04 | Sys:100.64G | Proc:0.89G | GPU:0, 23, 8 | 1, 25, 8 | 2, 72, 3586 | 3, 72, 7386 | 4, 76, 7674 | 5, 66, 7736 | 6, 77, 7580 | 7, 73, 7238 |
08:24:20 | Sys:100.74G | Proc:0.89G | GPU:0, 23, 8 | 1, 25, 8 | 2, 72, 3586 | 3, 71, 7386 | 4, 76, 7674 | 5, 65, 7736 | 6, 75, 7580 | 7, 71, 7238 |
08:24:35 | Sys:100.80G | Proc:0.89G | GPU:0, 23, 8 | 1, 25, 8 | 2, 72, 3586 | 3, 71, 7386 | 4, 76, 7674 | 5, 66, 7736 | 6, 76, 7580 | 7, 72, 7238 |
08:24:50 | Sys:100.79G | Proc:0.89G | GPU:0, 23, 8 | 1, 25, 8 | 2, 71, 3586 | 3, 71, 7386 | 4, 76, 7674 | 5, 64, 7736 | 6, 75, 7580 | 7, 71, 7238 |
08:25:06 | Sys:100.83G | Proc:0.89G | GPU:0, 23, 8 | 1, 25, 8 | 2, 73, 3586 | 3, 72, 7386 | 4, 77, 7674 | 5, 67, 7736 | 6, 77, 7580 | 7, 74, 7238 |
08:25:22 | Sys:100.71G | Proc:0.89G | GPU:0, 23, 8 | 1, 25, 8 | 2, 71, 3586 | 3, 70, 7386 | 4, 76, 7674 | 5, 66, 7736 | 6, 75, 7580 | 7, 72, 7238 |
08:25:37 | Sys:100.78G | Proc:0.89G | GPU:0, 22, 8 | 1, 25, 8 | 2, 73, 3586 | 3, 71, 7386 | 4, 76, 7674 | 5, 66, 7736 | 6, 77, 7580 | 7, 72, 7238 |
08:25:53 | Sys:100.88G | Proc:0.89G | GPU:0, 22, 8 | 1, 25, 8 | 2, 72, 3586 | 3, 71, 7386 | 4, 76, 7674 | 5, 65, 7736 | 6, 76, 7580 | 7, 72, 7344 |
08:26:08 | Sys:100.95G | Proc:0.89G | GPU:0, 22, 8 | 1, 25, 8 | 2, 72, 3586 | 3, 71, 7386 | 4, 76, 7674 | 5, 66, 7736 | 6, 76, 7580 | 7, 73, 7344 |
08:26:24 | Sys:100.66G | Proc:0.89G | GPU:0, 22, 8 | 1, 25, 8 | 2, 73, 3586 | 3, 72, 7386 | 4, 77, 7674 | 5, 67, 7736 | 6, 76, 7580 | 7, 72, 7344 |
08:26:39 | Sys:100.80G | Proc:0.89G | GPU:0, 22, 8 | 1, 25, 8 | 2, 74, 3586 | 3, 73, 7386 | 4, 79, 7674 | 5, 68, 7736 | 6, 77, 7580 | 7, 74, 7344 |
08:26:55 | Sys:100.79G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 73, 3586 | 3, 72, 7386 | 4, 76, 7674 | 5, 67, 7736 | 6, 77, 7580 | 7, 73, 7344 |
08:27:11 | Sys:100.72G | Proc:0.89G | GPU:0, 22, 8 | 1, 25, 8 | 2, 72, 3586 | 3, 73, 7386 | 4, 78, 7674 | 5, 67, 7736 | 6, 76, 7580 | 7, 72, 7344 |
08:27:26 | Sys:100.78G | Proc:0.89G | GPU:0, 22, 8 | 1, 25, 8 | 2, 74, 3586 | 3, 72, 7386 | 4, 78, 7674 | 5, 67, 7736 | 6, 77, 7580 | 7, 73, 7344 |
08:27:41 | Sys:100.71G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 72, 3586 | 3, 71, 7386 | 4, 76, 7674 | 5, 65, 7736 | 6, 75, 7580 | 7, 71, 7344 |
08:27:57 | Sys:100.94G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 73, 3586 | 3, 72, 7386 | 4, 78, 7674 | 5, 67, 7736 | 6, 77, 7580 | 7, 74, 7344 |
08:28:13 | Sys:101.05G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 71, 3586 | 3, 71, 7386 | 4, 77, 7674 | 5, 66, 7736 | 6, 76, 7580 | 7, 72, 7344 |
08:28:28 | Sys:100.99G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 72, 3586 | 3, 71, 7386 | 4, 76, 7674 | 5, 65, 7736 | 6, 75, 7580 | 7, 73, 7344 |
08:28:44 | Sys:100.85G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 71, 3586 | 3, 71, 7386 | 4, 75, 7674 | 5, 65, 7736 | 6, 75, 7580 | 7, 71, 7344 |
08:28:59 | Sys:100.82G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 71, 3586 | 3, 71, 7386 | 4, 75, 7674 | 5, 65, 7736 | 6, 75, 7580 | 7, 72, 7344 |
08:29:15 | Sys:100.78G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 70, 3586 | 3, 70, 7386 | 4, 75, 7676 | 5, 64, 7736 | 6, 74, 7580 | 7, 70, 7344 |
08:29:30 | Sys:100.73G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 71, 4012 | 3, 71, 7386 | 4, 75, 7676 | 5, 65, 7736 | 6, 75, 7580 | 7, 72, 7344 |
08:29:46 | Sys:100.82G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 72, 4012 | 3, 71, 7386 | 4, 75, 7676 | 5, 64, 7736 | 6, 75, 7580 | 7, 72, 7344 |
08:30:01 | Sys:100.62G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 72, 4012 | 3, 71, 7386 | 4, 76, 7676 | 5, 66, 7736 | 6, 76, 7580 | 7, 72, 7344 |
08:30:17 | Sys:100.80G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 71, 4012 | 3, 72, 7386 | 4, 76, 7676 | 5, 65, 7736 | 6, 75, 7580 | 7, 72, 7344 |
08:30:32 | Sys:100.98G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 72, 4012 | 3, 72, 7386 | 4, 76, 7676 | 5, 66, 7736 | 6, 76, 7580 | 7, 72, 7344 |
08:30:48 | Sys:101.00G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 72, 4012 | 3, 71, 7386 | 4, 76, 7676 | 5, 66, 7736 | 6, 76, 7580 | 7, 71, 7344 |
08:31:03 | Sys:100.87G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 71, 4012 | 3, 71, 7386 | 4, 75, 7676 | 5, 64, 7736 | 6, 74, 7580 | 7, 71, 7344 |
08:31:18 | Sys:100.72G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 72, 4012 | 3, 72, 7386 | 4, 76, 7676 | 5, 65, 7736 | 6, 76, 7580 | 7, 72, 7344 |
08:31:34 | Sys:100.96G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 71, 4012 | 3, 71, 7386 | 4, 77, 7676 | 5, 67, 7736 | 6, 76, 7580 | 7, 72, 7344 |
08:31:50 | Sys:100.80G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 72, 4012 | 3, 73, 7386 | 4, 76, 7676 | 5, 65, 7736 | 6, 76, 7580 | 7, 73, 7344 |
08:32:05 | Sys:100.87G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 73, 4012 | 3, 73, 7386 | 4, 78, 7676 | 5, 67, 7736 | 6, 77, 7580 | 7, 73, 7344 |
08:32:20 | Sys:100.90G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 73, 4012 | 3, 73, 7386 | 4, 76, 7676 | 5, 67, 7736 | 6, 76, 7580 | 7, 73, 7344 |
08:32:36 | Sys:100.75G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 71, 4012 | 3, 72, 7386 | 4, 76, 7676 | 5, 65, 7736 | 6, 75, 7580 | 7, 71, 7344 |
08:32:51 | Sys:100.92G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 73, 4012 | 3, 72, 7386 | 4, 77, 7676 | 5, 67, 7736 | 6, 77, 7580 | 7, 73, 7344 |
08:33:07 | Sys:100.90G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 71, 4012 | 3, 71, 7386 | 4, 77, 7676 | 5, 65, 7736 | 6, 75, 7580 | 7, 72, 7344 |
08:33:22 | Sys:100.91G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 72, 4012 | 3, 72, 7386 | 4, 76, 7676 | 5, 66, 7736 | 6, 76, 7580 | 7, 73, 7344 |
08:33:38 | Sys:100.89G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 73, 4012 | 3, 71, 7386 | 4, 76, 7676 | 5, 65, 7736 | 6, 75, 7580 | 7, 71, 7344 |
08:33:53 | Sys:100.77G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 72, 4012 | 3, 71, 7386 | 4, 77, 7676 | 5, 64, 7736 | 6, 75, 7580 | 7, 71, 7344 |
08:34:09 | Sys:100.87G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 72, 4012 | 3, 71, 7386 | 4, 76, 7676 | 5, 65, 7736 | 6, 74, 7580 | 7, 71, 7344 |
08:34:24 | Sys:100.66G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 72, 4012 | 3, 72, 7386 | 4, 77, 7676 | 5, 66, 7736 | 6, 77, 7580 | 7, 73, 7344 |
08:34:40 | Sys:100.74G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 71, 4012 | 3, 71, 7386 | 4, 75, 7676 | 5, 64, 7736 | 6, 76, 7580 | 7, 72, 7344 |
08:34:55 | Sys:100.69G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 71, 4012 | 3, 71, 7386 | 4, 76, 7676 | 5, 66, 7736 | 6, 76, 7580 | 7, 72, 7504 |
08:35:10 | Sys:100.91G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 70, 4012 | 3, 70, 7386 | 4, 75, 7676 | 5, 64, 7736 | 6, 75, 7580 | 7, 70, 7504 |
08:35:26 | Sys:100.88G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 71, 4012 | 3, 70, 7386 | 4, 76, 7676 | 5, 64, 7736 | 6, 75, 7580 | 7, 71, 7504 |
08:35:41 | Sys:100.93G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 70, 4012 | 3, 70, 7386 | 4, 74, 7676 | 5, 64, 7736 | 6, 74, 7580 | 7, 70, 7504 |
08:35:57 | Sys:100.98G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 71, 4012 | 3, 70, 7386 | 4, 75, 7676 | 5, 65, 7736 | 6, 76, 7580 | 7, 72, 7504 |
08:36:12 | Sys:100.95G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 71, 4012 | 3, 70, 7386 | 4, 75, 7676 | 5, 65, 7736 | 6, 74, 7580 | 7, 70, 7504 |
08:36:28 | Sys:100.78G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 71, 4012 | 3, 71, 7386 | 4, 76, 7676 | 5, 65, 7736 | 6, 75, 7580 | 7, 72, 7504 |
08:36:43 | Sys:100.67G | Proc:0.89G | GPU:0, 21, 8 | 1, 24, 8 | 2, 72, 4012 | 3, 71, 7386 | 4, 75, 7676 | 5, 65, 7736 | 6, 75, 7580 | 7, 72, 7504 |
08:36:59 | Sys:100.86G | Proc:0.89G | GPU:0, 21, 8 | 1, 24, 8 | 2, 71, 4012 | 3, 71, 7386 | 4, 75, 7676 | 5, 64, 7736 | 6, 74, 7580 | 7, 71, 7504 |
08:37:15 | Sys:100.70G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 71, 4012 | 3, 71, 7386 | 4, 75, 7676 | 5, 64, 7736 | 6, 75, 7580 | 7, 71, 7504 |
08:37:30 | Sys:100.84G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 71, 4012 | 3, 72, 7386 | 4, 75, 7676 | 5, 65, 7736 | 6, 76, 7580 | 7, 72, 7504 |
08:37:46 | Sys:100.84G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 71, 4012 | 3, 70, 7386 | 4, 75, 7676 | 5, 64, 7736 | 6, 75, 7580 | 7, 71, 7504 |
08:38:01 | Sys:100.86G | Proc:0.89G | GPU:0, 21, 8 | 1, 24, 8 | 2, 71, 4014 | 3, 71, 7386 | 4, 76, 7676 | 5, 65, 7736 | 6, 75, 7580 | 7, 71, 7504 |
08:38:17 | Sys:101.51G | Proc:0.89G | GPU:0, 22, 8 | 1, 23, 8 | 2, 71, 4014 | 3, 71, 7386 | 4, 75, 7676 | 5, 65, 7736 | 6, 75, 7580 | 7, 70, 7504 |
08:38:32 | Sys:101.97G | Proc:0.89G | GPU:0, 21, 8 | 1, 24, 8 | 2, 70, 4014 | 3, 71, 7386 | 4, 75, 7676 | 5, 65, 7736 | 6, 74, 7580 | 7, 71, 7504 |
08:38:47 | Sys:102.23G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 70, 4014 | 3, 70, 7386 | 4, 74, 7676 | 5, 63, 7736 | 6, 73, 7580 | 7, 70, 7504 |
08:39:03 | Sys:102.47G | Proc:0.89G | GPU:0, 22, 8 | 1, 24, 8 | 2, 70, 4014 | 3, 70, 7386 | 4, 75, 7676 | 5, 64, 7736 | 6, 74, 7580 | 7, 71, 7504 |
